"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"4ALZ2D8F","journalArticle","2012","Weir, Scott M.; Salice, Christopher J.","High tolerance to abiotic stressors and invasion success of the slow growing freshwater snail, Melanoides tuberculatus","Biological Invasions","","1387-3547, 1573-1464","10.1007/s10530-011-0084-x","http://link.springer.com/10.1007/s10530-011-0084-x","","2012-02","2019-02-13 00:04:16","2019-03-13 02:19:21","2019-02-13 00:04:16","385-394","","2","14","","","","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/W89ASK48/Weir and Salice - 2012 - High tolerance to abiotic stressors and invasion s.pdf","","freshwater; downloaded by Lillian; drought; temperature; downloaded by Jenna; fresh; excluded because experimental","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7VQNPPS4","journalArticle","2013","Pradhanang, Soni M.; Mukundan, Rajith; Schneiderman, Elliot M.; Zion, Mark S.; Anandhi, Aavudai; Pierson, Donald C.; Frei, Allan; Easton, Zachary M.; Fuka, Daniel; Steenhuis, Tammo S.","Streamflow Responses to Climate Change: Analysis of Hydrologic Indicators in a New York City Water Supply Watershed","JAWRA Journal of the American Water Resources Association","","1093474X","10.1111/jawr.12086","http://doi.wiley.com/10.1111/jawr.12086","Recent works have indicated that climate change in the northeastern United States is already being observed in the form of shorter winters, higher annual average air temperature, and more frequent extreme heat and precipitation events. These changes could have profound effects on aquatic ecosystems, and the implications of such changes are less understood. The objective of this study was to examine how future changes in precipitation and temperature translate into changes in streamﬂow using a physically based semidistributed model, and subsequently how changes in streamﬂow could potentially impact stream ecology. Streamﬂow parameters were examined in a New York City water supply watershed for changes from model-simulated baseline conditions to future climate scenarios (2081-2100) for ecologically relevant factors of streamﬂow using the Indicators of Hydrologic Alterations tool. Results indicate that earlier snowmelt and reduced snowpack advance the timing and increase the magnitude of discharge in the winter and early spring (November-March) and greatly decrease monthly streamﬂow later in the spring in April. Both the rise and fall rates of the hydrograph will increase resulting in increased ﬂashiness and ﬂow reversals primarily due to increased pulses during winter seasons. These shifts in timing of peak ﬂows, changes in seasonal ﬂow regimes, and changes in the magnitudes of low ﬂow can all inﬂuence aquatic organisms and have the potential to impact stream ecology.","2013-12","2019-02-13 00:08:09","2019-03-11 23:15:14","2019-02-13 00:08:09","1308-1326","","6","49","","","Streamflow Responses to Climate Change","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/3LAEEI5J/Pradhanang et al. - 2013 - Streamflow Responses to Climate Change Analysis o.pdf","","freshwater; downloaded by Lillian; temperature; storm; downloaded by Brandon; excluded - modeling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"HYYE5WFJ","journalArticle","2004","Saint-Laurent, Diane","Palaeoflood hydrology: an emerging science","Progress in Physical Geography","","0309-1333, 1477-0296","10.1191/0309133304pp423oa","http://journals.sagepub.com/doi/10.1191/0309133304pp423oa","On examining the scientific literature of recent years, one notices an increase in the number of studies of global warming and its impact on the Earth’s various environments. Research has been undertaken in various fields such as geomorphology, hydrology and many others. In the context of climatic change, there is growing interest in the study of past floods, or palaeofloods. Researchers are attempting to reconstitute the chronology of past floods, especially with respect to past or subrecent climatic changes. The work involves using different methodological approaches borrowed from various disciplines including geology, geomorphology and ecology. The reconstruction of ancient hydrological events such as palaeofloods in fact requires that different methods and techniques be combined in order to trace the chronology of events as precisely as possible using different biophysical parameters. A wide variety of indicators are used in the chronological reconstruction of ancient fluvial environments, whether in humid, subhumid or desert regions. These indicators involve analysing stratigraphic sequences and sedimentary deposits, organic matter and macrorest deposits, as well as using radiocarbon dating (14C), thermoluminescence (TL), and dendrochronology and lichenometry. In fact, most work on the reconstitution of the frequency and magnitude of ancient floods uses several methods and techniques to obtain the long-term chronology of flood events in relation to the specific conditions (e.g., climate, geomorphology) of a region or study area. With the publication of several studies in palaeohydrology, it was interesting to examine, through a literature review, the various approaches used in the study of palaeofloods. This kind of study has seen major advances, which can be explained partly by the interest generated by global climate change and its effect on river-system dynamics.","2004-12","2019-02-13 00:10:23","2019-03-11 23:22:00","2019-02-13 00:10:23","531-543","","4","28","","","Palaeoflood hydrology","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/6F749IEZ/Saint-Laurent - 2004 - Palaeoflood hydrology an emerging science.pdf","","freshwater; downloaded by Lillian; temperature; storm; downloaded by Brandon; excluded - review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"KEHHFKZ3","journalArticle","2015","Shelly, S Y; Ali, Z; Bibi, F; Nasir, Z A; Colbeck, I; Butler, J R A","RESILIENCE OF LOCAL COMMUNITIES TO CLIMATE CHANGE AROUND A RAMSAR SITE IN PAKISTAN","J. Anim. Plant Sci.","","","","","","2015","2019-02-13 00:12:11","2019-03-11 23:35:53","","10","","","","","","","","","","","","","en","","","","","Zotero","","","","/Users/lillian/Zotero/storage/RZG7MYV7/Shelly et al. - 2015 - RESILIENCE OF LOCAL COMMUNITIES TO CLIMATE CHANGE .pdf","","freshwater; downloaded by Lillian; temperature; storm; downloaded by Brandon; excluded - not about ecology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F6MT845Y","journalArticle","2010","Morley, N. J.","Aquatic molluscs as auxiliary hosts for terrestrial nematode parasites: implications for pathogen transmission in a changing climate","Parasitology","","0031-1820, 1469-8161","10.1017/S0031182010000016","http://www.journals.cambridge.org/abstract_S0031182010000016","Nematodes are common parasites of molluscs but are often overlooked. Both metastrongyloid and rhabditoid species dominate the fauna within land snail and slug populations. Nevertheless, a key characteristic of many laboratory studies is the ability of these terrestrial nematodes to utilize aquatic molluscs as auxiliary hosts. The signiﬁcance of this to the ecology of the parasite has never been evaluated. There is increasing concern as to the impact of climate change on the epidemiology of many parasitic diseases. In particular, it has been suggested that host switching may increase under the pressure of extreme climatic conditions. It is therefore timely to assess the role that aquatic molluscs may play in transmitting terrestrial nematodes, which include species of medical and veterinary importance such as Angiostrongylus cantonensis, A. vasorum, and Muellerius capillaris. The present review assesses the mechanisms of terrestrial nematode transmission through aquatic molluscs focusing on metastrongyloid and rhabditoid species, the importance of variable susceptibility of molluscan hosts, ﬁeld studies on natural occurrence within aquatic habitats, and the impact of extreme climatic events (ﬂoods and droughts) that may increase in frequency under climate change.","2010-06","2019-02-13 00:11:49","2019-03-11 22:52:48","2019-02-13 00:11:49","1041-1056","","07","137","","","Aquatic molluscs as auxiliary hosts for terrestrial nematode parasites","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/4F25X9IF/Morley - 2010 - Aquatic molluscs as auxiliary hosts for terrestria.pdf","","freshwater; drought; storm; downloaded by Brandon; downloaded by Jenna; fresh; excluded because review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"TKQZCLAJ","journalArticle","2009","Soubeyrand, S.; Neuvonen, S.; Penttinen, A.","Mechanical-Statistical Modeling in Ecology: From Outbreak Detections to Pest Dynamics","Bulletin of Mathematical Biology","","0092-8240, 1522-9602","10.1007/s11538-008-9363-9","http://link.springer.com/10.1007/s11538-008-9363-9","Knowledge about large-scale and long-term dynamics of (natural) populations is required to assess the efﬁciency of control strategies, the potential for long-term persistence, and the adaptability to global changes such as habitat fragmentation and global warming. For most natural populations, such as pest populations, large-scale and longterm surveys cannot be carried out at a high resolution. For instance, for population dynamics characterized by irregular abundance explosions, i.e., outbreaks, it is common to report detected outbreaks rather than measuring the population density at every location and time event. Here, we propose a mechanical-statistical model for analyzing such outbreak occurrence data and making inference about population dynamics. This spatiotemporal model contains the main mechanisms of the dynamics and describes the observation process. This construction enables us to account for the discrepancy between the phenomenon scale and the sampling scale. We propose the Bayesian method to estimate model parameters, pest densities and hidden factors, i.e., variables involved in the dynamics but not observed. The model was speciﬁed and used to learn about the dynamics of the European pine sawﬂy (Neodiprion sertifer Geoffr., an insect causing major defoliation of pines in northern Europe) based on Finnish sawﬂy data covering the years 1961–1990. In this application, a dynamical Beverton–Holt model including a hidden regime variable was incorporated into the model to deal with large variations in the population densities. Our results gave support to the idea that pine sawﬂy dynamics should be studied as metapopulations with alternative equilibria. The results conﬁrmed the importance of extreme minimum winter temperatures for the occurrence of European pine sawﬂy outbreaks. The strong positive connection between the ratio of lake area over total area and outbreaks was quantiﬁed for the ﬁrst time.","2009-02","2019-02-13 00:13:28","2019-03-12 21:01:50","2019-02-13 00:13:28","318-338","","2","71","","","Mechanical-Statistical Modeling in Ecology","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/S7X7KFIX/Soubeyrand et al. - 2009 - Mechanical-Statistical Modeling in Ecology From O.pdf","","freshwater; downloaded by Lillian; temperature; excluded because not extreme event","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MDL5YUDY","journalArticle","2010","Desbiez, Arnaud Léonard Jean; Bodmer, Richard Ernest; Tomas, Walfrido Moraes","Mammalian Densities in a Neotropical Wetland Subject to Extreme Climatic Events","Biotropica","","1744-7429","10.1111/j.1744-7429.2009.00601.x","http://onlinelibrary.wiley.com/doi/abs/10.1111/j.1744-7429.2009.00601.x","Effective management and conservation of an ecosystem requires information on species assemblages as well as reliable estimates of population sizes to plan, implement and evaluate management strategies. The Brazilian Pantanal is one of the world's largest freshwater wetlands and considered a priority landscape for wildlife conservation. It is subject to pluri-annual extreme dry and wet periods, which cause extreme flood and drought events, which strongly affect wildlife. Using the line-transect method, this study examined the distribution of densities and metabolic biomass of medium- to large-sized nonvolant mammals in forest, cerrado and floodplain landscapes, in an area with low anthropogenic influence, in the central area of the Brazilian Pantanal during a prolonged drought. Comparisons with a previous survey conducted during years of average rainfall in part of the study area suggest that population fluctuations of certain species are closely associated with water due to the drought. Results from this study showed that mammal assemblages varied between landscapes. Forested landscapes have the highest densities of mammals and are the most important in terms of relative energy consumption. In addition, at the time of the study, frugivores were found to have higher energy consumption than browser/grazers across the three landscapes; most fruits are produced in forested areas stressing their importance. By converting forested landscapes into grasslands, the intensification of ranching practices seriously threatens biodiversity and ecological processes in the region.","2010","2019-02-13 00:13:15","2019-03-15 15:03:22","2019-02-13 00:13:15","372-378","","3","42","","","","","","","","","","en","","","","","Wiley Online Library","","","","/Users/lillian/Zotero/storage/QZ5GCIES/Desbiez et al. - 2010 - Mammalian Densities in a Neotropical Wetland Subje.pdf","","freshwater; drought; storm; downloaded by Brandon; downloaded by Jenna; fresh; excluded because terrestrial, forests","deforestation; floodplain; frugivores; line-transects; mammal assemblages; Pantanal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PAAQYBTR","journalArticle","2009","Muschiol, Daniel; Traunspurger, Walter","Life at the extreme: meiofauna from three unexplored lakes in the caldera of the Cerro Azul volcano, Galápagos Islands, Ecuador","Aquatic Ecology","","1386-2588, 1573-5125","10.1007/s10452-008-9202-y","http://link.springer.com/10.1007/s10452-008-9202-y","On Isla Isabela, Gala´pagos Archipelago, three so far unexplored lakes were investigated in the caldera of Cerro Azul, one of the most active volcanoes in the world. The lakes face recurrent desiccation and eruption events and showed distinct differences in their water chemistry. Thirty cores from the upper 15 cm of sediment indicate distinct differences in the composition of meiobenthic communities between the lakes. In total, 27 different aquatic metazoan species could be distinguished. Numerically, rotifers dominated in two of the lakes, with mean densities up to 4.56 9 106 individuals m-2 while the third lake was dominated by a gastrotrich of the genus Chaetonotus (0.67 9 106 individuals m-2). The largest lake harboured up to 14.4 9 106 nematodes m-2, which is the highest nematode density thus far reported for a freshwater habitat. The lakes yielded few nematode species (S = 7, N = 887) and calculation of the Shannon–Wiener index (H0) indicated an exceptionally low nematode diversity. The nematode community of one lake was clearly dominated by an undescribed suction-feeding Mesodorylaimus (59.6%), the community of the other lake by the epistrate feeder Achromadora pseudomicoletzkyi (89.3%), whereas the third lake surprisingly contained no nematodes.","2009-06","2019-02-13 00:16:41","2019-03-11 22:54:36","2019-02-13 00:16:41","235-248","","2","43","","","Life at the extreme","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/JY4LUIUX/Muschiol and Traunspurger - 2009 - Life at the extreme meiofauna from three unexplor.pdf","","drought; downloaded by Jenna; fresh; excluded - does not describe extreme event","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MQ3A9F2M","journalArticle","2004","Vincent, Warwick F; Mueller, Derek R; Bonilla, Sylvia","Ecosystems on ice: the microbial ecology of Markham Ice Shelf in the high Arctic","Cryobiology","","00112240","10.1016/j.cryobiol.2004.01.006","http://linkinghub.elsevier.com/retrieve/pii/S0011224004000057","Microbial communities occur throughout the cryosphere in a diverse range of ice-dominated habitats including snow, sea ice, glaciers, permafrost, and ice clouds. In each of these environments, organisms must be capable of surviving freeze–thaw cycles, persistent low temperatures for growth, extremes of solar radiation, and prolonged dormancy. These constraints may have been especially important during global cooling events in the past, including the Precambrian glaciations. One analogue of these early Earth conditions is the thick, landfast sea ice that occurs today at certain locations in the Arctic and Antarctic. These ice shelves contain liquid water for a brief period each summer, and support luxuriant microbial mat communities. Our recent studies of these mats on the Markham Ice Shelf (Canadian high Arctic) by high performance liquid chromatography (HPLC) showed that they contain high concentrations of chlorophylls a and b, and several carotenoids notably lutein, echinenone and b-carotene. The largest peaks in the HPLC chromatograms were two UV-screening compounds known to be produced by cyanobacteria, scytonemin, and its decomposition product scytonemin-red. Microscopic analyses of the mats showed that they were dominated by the chlorophyte genera cf. Chlorosarcinopsis, Pleurastrum, Palmellopsis, and Bracteococcus, and cyanobacteria of the genera Nostoc, Phormidium, Leptolyngbya, and Gloeocapsa. From point transects and localized sampling we estimated a total standing stock on this ice shelf of up to 11,200 tonnes of organic matter. These observations underscore the ability of microbial communities to ﬂourish despite the severe constraints imposed by the cryo-ecosystem environment.","2004-04","2019-02-13 00:21:25","2019-03-13 02:09:50","2019-02-13 00:21:25","103-112","","2","48","","","Ecosystems on ice","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/NYI73CQS/Vincent et al. - 2004 - Ecosystems on ice the microbial ecology of Markha.pdf","","freshwater; downloaded by Lillian; temperature; excluded because not extreme event","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JBIZ2C9X","journalArticle","2005","Butzer, Karl W.; Helgren, David M.","Livestock, Land Cover, and Environmental History: The Tablelands of New South Wales, Australia, 1820–1920","Annals of the Association of American Geographers","","0004-5608","10.1111/j.1467-8306.2005.00451.x","https://doi.org/10.1111/j.1467-8306.2005.00451.x","For southeastern Australia, arrival of the First Fleet in 1788 raises similar issues in environmental history as the 1492 landing of Columbus in the Americas. But Anglo-Australian settlement is younger and better documented, both in terms of scientific proxy data and historical sources, which include data on stocking rates that generally were light. Environmental concerns were voiced early, and a lively debate continues both among professionals and the lay public, with Australian geographers playing a major academic and applied role. This article addresses environmental degradation often attributed to early pastoralism (and implicit clearance) in the Tablelands of New South Wales. Methods include: (1) comparison of well-reported travel itineraries of 1817–1833 with modern land cover and stream channels; (2) critical reviews of high-resolution pollen profiles and the issues of Aboriginal vs. Anglo-Australian fire ecology; and (3) identification of soil erosion and gullying both before and after Anglo-Australian intrusion. The results indicate that (a) land cover of the Tablelands is little changed since prior to Contact, although some species are less common, while invasive genera of legumes have modified the ground cover; (b) the charcoal trace in pollen profiles prior to Contact supports an ecological impact of regular Aboriginal burning and rare, catastrophic fires; and (c) most stream channels were already entrenched (“gullied”) well before 1840, with repeated cut-and-fill cycles during the late Holocene, but before Contact. Land impairment has not been a major problem on the Tablelands, although the last two centuries have experienced cumulative and complex environmental change. This unexpected empirical picture suggests that, until high-technology intervention, increasing periodicity/magnitude of extreme drought/precipitation events had been the overriding trend in interior New South Wales, perhaps reinforced by burning. There is no support for an apocalyptic model of colonial environmental history.","2005-03-01","2019-02-13 00:25:57","2019-03-11 20:19:54","2019-02-13 00:25:57","80-111","","1","95","","","Livestock, Land Cover, and Environmental History","","","","","","","","","","","","Taylor and Francis+NEJM","","","","/Users/lillian/Zotero/storage/A83TIKJU/Butzer and Helgren - 2005 - Livestock, Land Cover, and Environmental History .pdf","","freshwater; drought; storm; downloaded by Brandon; fresh; excluded because not ecology","Australia; climatic perturbations.; fire ecology; gullying; pastoral degradation; vegetation change","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"38E28KIC","journalArticle","2003","Humphries, Paul; Baldwin, Darren S.","Drought and aquatic ecosystems: an introduction","Freshwater Biology","","1365-2427","10.1046/j.1365-2427.2003.01092.x","http://onlinelibrary.wiley.com/doi/abs/10.1046/j.1365-2427.2003.01092.x","1. This paper introduces, and summarises the key messages of, a series of papers that emanated from a symposium on the Role of Drought in the Ecology of Aquatic Systems, held in Australia in 2001. 2. Defining drought hydrologically is problematic because the return times, intensity, duration and long-term trends in low-flow periods are specific to regions and times. Droughts may instead be referred to as ‘significant low-flow periods’, many of which have been replaced by ‘anti-drought’ conditions in rivers as they are used increasingly as irrigation conduits. 3. Droughts can be divided into those that cause predictable, seasonal press disturbances and less predictable, protracted ‘ramp’ disturbances. However, while droughts may be ‘ramp’ disturbances, their effects on aquatic biota are most likely to be ‘stepped’ when geomorphological or hydrological thresholds are crossed, causing abrupt changes in biological community structure and ecosystem processes. 4. Physical, morphological, physiological or behavioural refugia confer resistance or resilience to riverine populations and communities that experience drought conditions. The physical and chemical parameters associated with refugia habitats and their formation, influence population parameters within, and interactions among, species and can have protracted reproductive consequences, even well after the cessation of the drought. 5. Fish, invertebrate and plant populations and assemblages seem to recover rapidly from drought. Most studies of the effects of drought, however, have arisen fortuitously and have involved relatively short temporal, and small spatial, scales. Innovative approaches, such as microsatellite DNA analyses, can reveal that the effects of drought may be profound and long-lasting, resulting in population bottlenecks and altering the course of the evolution of species. 6. During periods of drought, decreases in inputs of dissolved organic carbon, nitrogen and phosphorus may lead to carbon limitation to microbial metabolism, resulting in autotrophic production being favoured over heterotrophic production. 7. Long-term climate trends, as indicated by palaeoecological evidence, suggest that, at least for Australia, droughts are likely to occur more frequently in the future. Anthropogenic effects on climate are likely to exacerbate this. 8. It is important that drought is seen for what it is: a natural extreme of the flow continuum, with flooding at the other extreme. Thus, despite the potential for dramatic impacts on aquatic biota and the negative social connotations associated with such events, drought must be incorporated into river management plans.","2003","2019-02-13 00:30:00","2019-03-18 16:58:06","2019-02-13 00:30:00","1141-1146","","7","48","","","Drought and aquatic ecosystems","","","","","","","en","","","","","Wiley Online Library","","","","/Users/lillian/Zotero/storage/UVC8UZ2H/Humphries and Baldwin - 2003 - Drought and aquatic ecosystems an introduction.pdf","","freshwater; drought; storm; downloaded by Brandon; downloaded by Jenna; fresh; excluded because review","low flow; rivers; temporal and spatial scales","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CP5DQ7BZ","journalArticle","2003","McMahon, T. A.; Finlayson, B. L.","Droughts and anti-droughts: the low flow hydrology of Australian rivers","Freshwater Biology","","1365-2427","10.1046/j.1365-2427.2003.01098.x","http://onlinelibrary.wiley.com/doi/abs/10.1046/j.1365-2427.2003.01098.x","1. Droughts are not easily defined other than by culturally driven judgements about the extent and nature of impact. Natural ecosystems are adapted to the magnitude and frequency of dry periods and these are instrumental in controlling the long term functioning of these systems. 2. In unregulated rivers, low flows are derived from water in long-term storage in the catchment, commonly as shallow groundwater. Four types of low flow sequences are evident for representative rivers from each of the seven flow regime zones in Australia and an arid zone stream: perennial streams with low annual flow variability that have seasonal low flows but do not cease to flow; perennial streams with high annual variability that cease to flow in extreme years; ephemeral streams that regularly cease to flow in the dry season; and arid zone streams with long and erratic periods of no flow. 3. Although Australian rivers record runs of consecutive years of low flows longer than would be expected theoretically, the departures from the expected are not statistically significant. Trends and quasi-cycles in sequences of low-flow years are observed over decadal time scales. 4. Examples of the effects of river regulation on low flows in southern Australia indicate that, while in detail the impacts of regulation vary, in general regulation mitigates the severity of low flows. 5. It is our contention that the indigenous biota of Australian rivers are adapted to the naturally occurring low flow conditions and that, while there is considerable scientific interest in the effects of climate change on stream ecology, such studies have little practical relevance for the management of indigenous biota in unregulated rivers. 6. The changes brought about by the regulation of rivers are much more rapid and dramatic than those which might occur as a result of climate change and it is possible to develop management procedures to mitigate them. In regulated rivers, the real problem may be ‘anti-droughts’– the removal of significant natural low-flow events from the flow pattern.","2003","2019-02-13 00:31:12","2019-03-18 17:42:43","2019-02-13 00:31:12","1147-1160","","7","48","","","Droughts and anti-droughts","","","","","","","en","","","","","Wiley Online Library","","","","/Users/lillian/Zotero/storage/APPPGNVA/McMahon and Finlayson - 2003 - Droughts and anti-droughts the low flow hydrology.pdf; /Users/lillian/Zotero/storage/NAKGNFYC/j.1365-2427.2003.01098.html","","drought; downloaded by Jenna; fresh; excluded - not about ecology","anti-drought; Australian rivers; low flows; regulated rivers","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BDEIMGZ8","journalArticle","2001","Smakhtin, V.U","Low flow hydrology: a review","Journal of Hydrology","","00221694","10.1016/S0022-1694(00)00340-1","http://linkinghub.elsevier.com/retrieve/pii/S0022169400003401","The paper intends to review the current status of low-ﬂow hydrology — a discipline which deals with minimum ﬂow in a river during the dry periods of the year. The discussion starts with the analysis of low-ﬂow generating mechanisms operating in natural conditions and the description of anthropogenic factors which directly or indirectly affect low ﬂows. This is followed by the review of existing methods of low-ﬂow estimation from streamﬂow time-series, which include ﬂow duration curves, frequency analysis of extreme low-ﬂow events and continuous low-ﬂow intervals, baseﬂow separation and characterisation of streamﬂow recessions. The paper describes the variety of low-ﬂow characteristics (indices) and their applications. A separate section illustrates the relationships between low-ﬂow characteristics. The paper further focuses on the techniques for low-ﬂow estimation in ungauged river catchments, which include a regional regression approach, graphical representation of low-ﬂow characteristics, construction of regional curves for low-ﬂow prediction and application of time-series simulation methods. The paper presents a summary of recent international low-ﬂow related research initiatives. Speciﬁc applications of low-ﬂow data in river ecology studies and environmental ﬂow management as well as the problem of changing minimum river ﬂows as the result of climate variability are also discussed. The review is largely based on the research results reported during the last twenty years. ᭧ 2001 Elsevier Science B.V. All rights reserved.","2001-01","2019-02-13 00:34:24","2019-03-11 23:47:25","2019-02-13 00:34:24","147-186","","3-4","240","","","Low flow hydrology","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/2FX99ZE5/Smakhtin - 2001 - Low flow hydrology a review.pdf","","drought; downloaded by Jenna; fresh; excluded - review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D4DJZ3JC","journalArticle","2015","Medlock, Jolyon M; Vaux, Alexander","Impacts of the creation, expansion and management of English wetlands on mosquito presence and abundance – developing strategies for future disease mitigation","Parasites & Vectors","","1756-3305","10.1186/s13071-015-0751-3","http://www.parasitesandvectors.com/content/8/1/142","The incidence of mosquito-borne diseases is increasing in Europe, partly due to the incursion of a number of invasive species known to be vectors of dengue and chikungunya viruses, but also due to the involvement of native species in the transmission of West Nile virus and malaria. For some of these pathogens, there is a risk of the re-emergence of vector-borne diseases that were once widespread in Europe, but declined partly due to large-scale land-drainage projects. Some mosquito species exploit container habitats as breeding sites in urban areas; an adaptation to human-made micro-habitats resulting from increased urbanisation. However, many species thrive in natural wetland ecosystems. Owing to the impacts of climate change there is an urgent need for environmental adaptation, such as the creation of new wetlands to mitigate coastal and inland flooding. In some cases, these initiatives can be coupled with environmental change strategies to protect a range of endangered flora and fauna species by enhancing and extending wetland landscapes, which may by driven by European legislation, particularly in urban areas. This paper reviews field studies conducted in England to assess the impact of newly created wetlands on mosquito colonisation in a) coastal, b) urban and c) arable reversion habitats. It also considers the impact of wetland management on mosquito populations and explores the implications of various water and vegetation management options on the range of British mosquito species. Understanding the impact of wetland creation and management strategies on mosquito prevalence and the potential risk of increasing the levels of nuisance or disease vector species will be crucial in informing health and well-being risk assessments, guiding targeted control, and anticipating the social effects of extreme weather and climate change. Although new wetlands will certainly extend aquatic habitats for mosquitoes, not all species will become a major nuisance or a vector concern as a result. Understanding how the design and management of wetlands might exacerbate mosquito densities is crucial if we are to manage nuisance mosquitoes and control vector species in the event of a disease outbreak. This entomological evidence-base will ensure that control strategies achieve optimal efficacy at minimal cost.","2015","2019-02-13 14:52:44","2019-03-18 17:43:20","2019-02-13 14:52:44","142","","1","8","","","","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/ZIE9UGSG/Medlock and Vaux - 2015 - Impacts of the creation, expansion and management .pdf","","coastal; freshwater; storm; downloaded by Brandon; downloaded by Alex; excluded - review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MSEUWNRX","journalArticle","2015","Death, Russell G.; Fuller, Ian C.; Macklin, Mark G.","Resetting the river template: the potential for climate-related extreme floods to transform river geomorphology and ecology","Freshwater Biology","","1365-2427","10.1111/fwb.12639","https://onlinelibrary.wiley.com/doi/abs/10.1111/fwb.12639","Climate change is expected to alter the occurrence of extreme climatic events, including major floods. Future shifts in the frequency and intensity of extreme floods will vary by region and could modify the geomorphological character of riverine habitat. The geomorphological structure of rivers determines the quality and quantity of habitat available for resident biota, and thus, changes to morphology from more extreme floods are likely to affect river ecology over and above the direct effects of the flood events themselves. Extreme floods can exacerbate the effect of multiple anthropogenic stressors, with potentially dramatic effects on freshwater ecosystems. For instance, high flows mobilise nutrients, sediment and toxic chemicals, and aid dispersal of invasive species, whereas land-use change and channelisation impair flood refugia and constrain recolonisation pathways. Extreme floods may also benefit riverine and riparian biota, overwhelming current anthropogenic constraints and infrastructure to increase habitat complexity and floodplain area. Management to protect human life and infrastructure from severe river flooding can alter channel geomorphology, habitat quality and ecology. However, flood prevention engineering that incorporates the natural form of rivers could potentially mitigate anthropogenic flood damage, in turn restoring habitat and historical ecosystem functioning. We examine potential changes in river channel and floodplain geomorphological characteristics resulting from altered extreme flooding regimes and consider likely implications for the management of the world's freshwater biota.","2015","2019-02-13 14:50:58","2019-03-15 14:17:31","2019-02-13 14:50:58","2477-2496","","12","60","","","Resetting the river template","","","","","","","en","© 2015 John Wiley & Sons Ltd","","","","Wiley Online Library","","","","/Users/lillian/Zotero/storage/TWFJSM9V/Death et al. - 2015 - Resetting the river template the potential for cl.pdf; /Users/lillian/Zotero/storage/P8QRH3BK/fwb.html","","freshwater; storm; downloaded by Brandon; excluded - review","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
