"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"CNXJDWFB","journalArticle","2018","Strauch, Ayron M.; MacKenzie, Richard A.; Giardina, Christian P.; Bruland, Gregory L.","Influence of declining mean annual rainfall on the behavior and yield of sediment and particulate organic carbon from tropical watersheds","Geomorphology","","0169-555X","10.1016/j.geomorph.2017.12.030","http://www.sciencedirect.com/science/article/pii/S0169555X1730538X","The capacity to forecast climate and land-use driven changes to runoff, soil erosion and sediment transport in the tropics is hindered by a lack of long-term data sets and model study systems. To address these issues we utilized three watersheds characterized by similar shape, geology, soils, vegetation cover, and land use arranged across a 900mm gradient in mean annual rainfall (MAR). Using this space-for-time design, we quantified suspended sediment (SS) and particulate organic carbon (POC) export over 18months to examine how large-scale climate trends (MAR) affect sediment supply and delivery patterns (hysteresis) in tropical watersheds. Average daily SS yield ranged from 0.128 to 0.618tkm−2 while average daily POC ranged from 0.002 to 0.018tkm−2. For the largest storm events, we found that sediment delivery exhibited similar clockwise hysteresis patterns among the watersheds, with no significant differences in the similarity function between watershed pairs, indicating that: (1) in-stream and near-stream sediment sources drive sediment flux; and (2) the shape and timing of hysteresis is not affected by MAR. With declining MAR, the ratio of runoff to baseflow and inter-storm length between pulse events both increased. Despite increases in daily rainfall and the number of days with large rainfall events increasing with MAR, there was a decline in daily SS yield possibly due to the exhaustion of sediment supply by frequent runoff events in high MAR watersheds. By contrast, mean daily POC yield increased with increasing MAR, possibly as a result of increased soil organic matter decomposition, greater biomass, or increased carbon availability in higher MAR watersheds. We compared results to modeled values using the Load Estimator (LOADEST) FORTRAN model, confirming the negative relationship between MAR and sediment yield. However, because of its dependency on mean daily flow, LOADEST tended to under predict sediment yield, a result of its poor ability to capture the high variability in tropical streamflow. Taken together, results indicate that declines in MAR can have contrasting effects on hydrological processes in tropical watersheds, with consequences for instream ecology, downstream water users, and nearshore habitat.","2018-04-01","2019-02-13 14:12:06","2019-03-27 01:06:27","2019-02-13 14:12:06","28-39","","","306","","Geomorphology","","","","","","","","","","","","","ScienceDirect","","","","/Users/lillian/Zotero/storage/UI42J98W/Strauch et al. - 2018 - Influence of declining mean annual rainfall on the.pdf","","freshwater; storm; downloaded by Brandon; excluded - long-term trends","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBFZCEKZ","journalArticle","2014","Cauvy‐Fraunié, Sophie; Andino, Patricio; Espinosa, Rodrigo; Calvez, Roger; Anthelme, Fabien; Jacobsen, Dean; Dangles, Olivier","Glacial flood pulse effects on benthic fauna in equatorial high-Andean streams","Hydrological Processes","","1099-1085","10.1002/hyp.9866","https://onlinelibrary.wiley.com/doi/abs/10.1002/hyp.9866","Equatorial glacier-fed streams present unique hydraulic patterns when compared to glacier-fed observed in temperate regions as the main variability in discharge occurs on a daily basis. To assess how benthic fauna respond to these specific hydraulic conditions, we investigated the relationships between flow regime, hydraulic conditions (boundary Reynolds number, Re*), and macroinvertebrate communities (taxon richness and abundance) in a tropical glacier-fed stream located in the high Ecuadorian Andes (> 4000 m). Both physical and biotic variables were measured under four discharge conditions (base-flow and glacial flood pulses of various intensities), at 30 random points, in two sites whose hydraulic conditions were representative to those found in other streams of the study catchment. While daily glacial flood pulses significantly increased hydraulic stress in the benthic habitats (appearance of Re* > 2000), low stress areas still persisted even during extreme flood events (Re* < 500). In contrast to previous research in temperate glacier-fed streams, taxon richness and abundance were not significantly affected by changes in hydraulic conditions induced by daily glacial flood pulses. However, we found that a few rare taxa, in particular rare ones, preferentially occurred in highly stressed hydraulic habitats. Monte-Carlo simulations of benthic communities under glacial flood reduction scenarios predicted that taxon richness would be significantly reduced by the loss of high hydraulic stress habitats following glacier shrinking. This pioneer study on the relationship between hydraulic conditions and benthic diversity in an equatorial glacial stream evidenced unknown effects of climate change on singular yet endangered aquatic systems. Copyright © 2013 John Wiley & Sons, Ltd.","2014","2019-02-13 14:58:48","2019-04-17 13:08:54","2019-02-13 14:58:48","3008-3017","","6","28","","","","","","","","","","en","Copyright © 2013 John Wiley & Sons, Ltd.","","","","Wiley Online Library","","","","/Users/lillian/Zotero/storage/BMTTNC7C/Cauvy-Frauni-_et_al-2014-Hydrological_Processes.pdf","","freshwater; storm; downloaded by Brandon; exclude - not extreme event","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R83FQIPE","journalArticle","2007","Beumer, Victor; van Wirdum, Geert; Beltman, Boudewijn; Griffioen, Jasper; Verhoeven, Jos T. A.","Biogeochemical consequences of winter flooding in brook valleys","Biogeochemistry","","0168-2563, 1573-515X","10.1007/s10533-007-9150-y","http://link.springer.com/10.1007/s10533-007-9150-y","","2007-10","2019-02-13 15:32:39","2019-04-17 13:06:47","2019-02-13 15:32:39","105-121","","1","86","","","","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/2SGFR8SQ/Beumer et al. - 2007 - Biogeochemical consequences of winter flooding in .pdf","","freshwater; storm; downloaded by Brandon; exclude - not extreme event","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"F6GSD5VP","journalArticle","2004","Chen, Jeng-chung; Chang, Ni-bin; Fen, Chiu-shia; Chen, Chiee-young","Assessing the stormwater impact to an urban river ecosystem using estuarine water quality simulation model","Civil Engineering and Environmental Systems","","1028-6608","10.1080/1028660031000094857","https://doi.org/10.1080/1028660031000094857","The reduced richness of fish species in the Love River has long been associated with the impact of storm flooding. During the 3-year time period of 1993–1995, it has been observed that the devastating conditions of low DO levels in the Love River frequently appear at a certain time after the emergence of peak rainfall. While the official investigation with regard to estuarine and river ecology indicates that more than 85 fish species could be found in the neighbouring river systems in South Taiwan, only 17 fish species appeared in the estuarine system of the Love River. To integrate the knowledge of environmental and ecological impacts in these extreme storm events, a two-dimensional numerical model – Love River Hydrodynamic and Water Quality model (LRHWQ) – was developed to simulate the fate and transport of contaminants in the Love River estuarine system. It eventually produces the responsive information of water quality and the dissolved oxygen deficit with respect to the combined sewer overflow (CSO) impacts along the river corridor. To justify the impact of DO level on the fish community, a laboratory analysis was conducted with respect to the living threshold of young Liza macrolepis and Chanos chanos that are two representative fish species in the group of abundant species in the Love River. The LC50 found in this study lies in between 0.8–1.1 mg/L; yet the saturated oxygen concentration is normally near 9.0 mg/L in the study area. The fish community is sensitive to the dissolved oxygen deficit and simulation studies confirm that simply building a sewage interceptor system to handle routine wastewater effluents without regard to the CSO issues in the storm events cannot fulfil the ultimate goal of environmental restoration in this urban river system.","2004-03-01","2019-02-13 15:42:22","2019-04-20 14:06:33","2019-02-13 15:42:22","33-49","","1","21","","","","","","","","","","","","","","","Taylor and Francis+NEJM","","","","/Users/lillian/Zotero/storage/XNZWII3L/Chen et al. - 2004 - Assessing the stormwater impact to an urban river .pdf","","coastal; freshwater; storm; downloaded by Brandon; downloaded by Alex; excluded - modeling","Water quality; Combined sewage overflow; Ecological impact assessment; Environmental restoration; Simulation model; Urban river system","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"E6YFK7BS","journalArticle","2006","Wan, Yongshan; Labadie, John W.; Konyha, Kenneth D.; Conboy, Thomas","Optimization of Frequency Distribution of Storm-Water Discharges for Coastal Ecosystem Restoration","Journal of Water Resources Planning and Management","","0733-9496, 1943-5452","10.1061/(ASCE)0733-9496(2006)132:5(320)","http://ascelibrary.org/doi/10.1061/%28ASCE%290733-9496%282006%29132%3A5%28320%29","Many coastal ecosystems have been adversely impacted by increased storm-water drainage due to expanding urbanization. The ecosystem of the St. Lucie Estuary ͑SLE͒, located on the east coast of south Florida, has been greatly inﬂuenced by development of an intricate network of storm-water drainage canals in the tributary watershed. A suite of models dealing with watershed hydrology, reservoir optimization, and estuary salinity and ecology are applied for optimal sizing and operation of storm-water reservoirs. The multipurpose storm-water control facilities provide for hydrologic restoration to predrained or natural hydrologic conditions for recovery of salinitysensitive biota in the SLE, as well as supplemental irrigation water and pollution control through connected storm-water treatment areas. The optimization is challenging since the ecological goal is for mean monthly storm-water discharges to the SLE to coincide with the desired natural frequency distribution, rather than simply attempting to control individual extreme events. The OPTI6 optimization model applies a genetic algorithm, coupled with a daily simulation model of the storm-water drainage network, to optimize the sizing and fuzzy operating rules of reservoirs for controlling storm-water discharges to the SLE. Results indicate that the desired frequency distribution is closely matched and the level of service for the supplemental irrigation demand is met under reduced storage requirements.","2006-09","2019-02-14 16:20:07","2019-03-27 01:15:33","2019-02-14 16:20:07","320-329","","5","132","","","","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/ATUN3A7J/Wan et al. - 2006 - Optimization of Frequency Distribution of Storm-Wa.pdf","","coastal; storm; downloaded by Alex; exclude- human stressor, but no extreme climate event","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QXC2W5Y3","journalArticle","2011","Baeta, Alexandra; Niquil, Nathalie; Marques, João C.; Patrício, Joana","Modelling the effects of eutrophication, mitigation measures and an extreme flood event on estuarine benthic food webs","Ecological Modelling","","03043800","10.1016/j.ecolmodel.2010.12.010","https://linkinghub.elsevier.com/retrieve/pii/S0304380010006599","Human-mediated and natural disturbances such as nutrient enrichment, habitat modiﬁcation, and ﬂood events often result in signiﬁcant shifts in species composition and abundance that translate into changes in the food web structure. Six mass-balanced models were developed using the “Ecopath with Ecosim” software package to assess changes in benthic food web properties in the Mondego estuarine ecosystem (Portugal). Field, laboratory and literature information were used to construct the models. The main study objective was to assess at 2 sites (a Zostera meadow and a bare sediment area) the effects of: (1) a period of anthropogenic enrichment, which led to excessive production of organic matter in the form of algal blooms (1993/1994); (2) the implementation of mitigation measures, following a long period of eutrophication (1999/2000); and (3) a centenary ﬂood (winter 2000/2001). Different numbers of compartments were identiﬁed at each site and in each time period. In general, the Zostera site, due to its complex community, showed a higher number of compartments and a higher level of system activity (i.e. sum of consumptions, respiration, ﬂow to detritus, production, total system throughput, net primary production and system omnivory index). The differences at the two sites in the three time periods in the breakdown of throughput were mainly due to differences in the biomass of the primary producers (higher primary production at the Zostera site). Consumption, respiration and ﬂow to detritus were dominated by the grazers Hydrobia ulvae and Scrobicularia plana at the Zostera and bare sediment sites respectively. At both sites, after recovery measures were implemented there was an increase in S. plana and Hediste diversicolor biomass, consumption, respiration and ﬂows to detritus, and a decrease in H. ulvae biomass and associated ﬂows, which increased again after the ﬂood event. The mass-balanced models showed that the trophic structure of the benthic communities in Mondego estuary was affected differently by each disturbance event. Interestingly, in our study a high system throughput seems to be associated with higher stress levels, which contradicts the idea that higher system activity is always a sign of healthier conditions.","2011-03","2019-02-14 16:20:14","2019-04-17 12:56:45","2019-02-14 16:20:14","1209-1221","","6","222","","","","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/IGJ2ENAP/Baeta et al. - 2011 - Modelling the effects of eutrophication, mitigatio.pdf","","coastal; storm; downloaded by Alex; exclude - mass balance model","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WYLNCZKR","journalArticle","2009","Denny, Mark W.; Hunt, Luke J. H.; Miller, Luke P.; Harley, Christopher D. G.","On the prediction of extreme ecological events","Ecological Monographs","","0012-9615","10.1890/08-0579.1","http://doi.wiley.com/10.1890/08-0579.1","Ecological studies often focus on average effects of environmental factors, but ecological dynamics may depend as much upon environmental extremes. Ecology would therefore beneﬁt from the ability to predict the frequency and severity of extreme environmental events. Some extreme events (e.g., earthquakes) are simple events: either they happen or they don’t, and they are generally difﬁcult to predict. In contrast, extreme ecological events are often compound events, resulting from the chance coincidence of run-of-the-mill factors. Here we present an environmental bootstrap method for resampling short-term environmental data (rolling the environmental dice) to calculate an ensemble of hypothetical time series that embodies how the physical environment could potentially play out differently. We use this ensemble in conjunction with mechanistic models of physiological processes to analyze the biological consequences of environmental extremes. Our resampling method provides details of these consequences that would be difﬁcult to obtain otherwise, and our methodology can be applied to a wide variety of ecological systems. Here, we apply this approach to calculate return times for extreme hydrodynamic and thermal events on intertidal rocky shores. Our results demonstrate that the co-occurrence of normal events can indeed lead to environmental extremes, and that these extremes can cause disturbance. For example, the limpet Lottia gigantea and the mussel Mytilus californianus are co-dominant competitors for space on wave-swept rocky shores, but their response to extreme environmental events differ. Limpet mortality can vary drastically through time. Average yearly maximum body temperature of L. gigantea on horizontal surfaces is low, sufﬁcient to kill fewer than 5% of individuals, but on rare occasions environmental factors align by chance to induce temperatures sufﬁcient to kill .99% of limpets. In contrast, mussels do not exhibit large temporal variation in the physical disturbance caused by breaking waves, and this difference in the pattern of disturbance may have ecological consequences for these competing species. The effect of environmental extremes is under added scrutiny as the frequency of extreme events increases in response to anthropogenically forced climate change. Our method can be used to discriminate between chance events and those caused by long-term shifts in climate.","2009-08","2019-02-14 15:22:06","2019-04-20 14:54:51","2019-02-14 15:22:06","397-421","","3","79","","","","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/EPGBY8W5/Denny et al. - 2009 - On the prediction of extreme ecological events.pdf","","coastal; heat; downloaded by Alex; excluded - modeling","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2QHK2YVH","journalArticle","2016","Celentano, E; Defeo, O","Effects of climate on the mole crab Emerita brasiliensis on a dissipative beach in Uruguay","Marine Ecology Progress Series","","0171-8630, 1616-1599","10.3354/meps11768","http://www.int-res.com/abstracts/meps/v552/p211-222/","Climate change is expected to have considerable impacts on sandy beach ecosystems through the loss of intertidal area and changes in physical properties. These changes may affect demography and life history traits of macrofaunal species. We evaluated the role of climate in explaining variations in population traits of the mole crab Emerita brasiliensis over 20 yr on a sandy beach in Uruguay, based on a set of predictive hypotheses recently developed from studies of beach and climate-change ecology. Population abundance increased with sea surface temperature (SST), reproductive and recruitment periods were more extended, and recruitment was higher during warm years, when population structure showed a multi-modal structure. Decreasing asymptotic sizes and increasing growth rates were also observed concurrently with increasing SST. La Niña events, which in coastal Uruguayan waters are characterized by a higher influence of tropical oceanic waters (warm and salty), had marked positive impacts on abundance and individual growth. In a climate change scenario, an increasing frequency of extreme La Niña events is expected and therefore our results have strong implications. In a space-for-time substitution context, our long-term trends are reinforced by macroscale results that reported an increase in growth rates and in reproduction and recruitment periods, together with a decrease in female individual sizes, from temperate to tropical beaches of the Atlantic coast of South America. Spacefor-time substitution is highlighted as an alternative approach to analyze potential population changes resulting from climate change in these data-poor ecosystems.","2016-06-23","2019-02-14 15:20:19","2019-04-17 13:10:19","2019-02-14 15:20:19","211-222","","","552","","","","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/3V63TKZ5/Celentano and Defeo - 2016 - Effects of climate on the mole crab Emerita brasil.pdf","","coastal; heat; downloaded by Alex; exclude - not extreme event","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5CDS36FL","journalArticle","2016","Bertrand, Arnaud; Habasque, Jérémie; Hattab, Tarek; Hintzen, Niels T.; Oliveros-Ramos, Ricardo; Gutiérrez, Mariano; Demarcq, Hervé; Gerlotto, François","3-D habitat suitability of jack mackerel Trachurus murphyi in the Southeastern Pacific, a comprehensive study","Progress in Oceanography","","00796611","10.1016/j.pocean.2016.07.002","https://linkinghub.elsevier.com/retrieve/pii/S0079661116300404","South Paciﬁc jack mackerel, Trachurus murphyi, has an ocean-scale distribution, from the South American coastline to New Zealand and Tasmania. This ﬁsh, captured by Humans since the Holocene, is nowadays heavily exploited and its population has decreased substantially since the mid-1990s. The uncertainty associated to jack mackerel population structure currently hampers management. Several hypotheses have been proposed from a single population up to several discrete populations. Still no deﬁnitive answer was given. Determining how environmental conditions drive jack mackerel distribution can provide insights on its population structure. To do so, here we performed in three steps. First, we used satellite data to develop a statistical model of jack mackerel horizontal habitat suitability. Model predictions based on interaction between temperature and chlorophyll-a match the observed jack mackerel distribution, even during extreme El Niño event. Second, we studied the impact of oxygen and show that jack mackerel distribution and abundance is correlated to oxygen over a wide variety of scales and avoid low oxygen areas and periods. Third, on the basis of the above we built a conceptual 3D model of jack mackerel habitat in the Southeastern Paciﬁc. We reveal the presence of a low suitable habitat along the Chilean and Peruvian coast, ﬁguratively presenting a closed door caused by a gap in the horizontal habitat at $19–22°S and a shallow oxycline off south-centre Peru. This kind of situation likely occurs on a seasonal basis, in austral summer but also at longer temporal scales. A lack of exchanges at some periods/seasons partially isolate jack mackerel distributed off Peru. On the other hand the continuity in the habitat during most of the year explains why exchanges occur. We conclude that the more likely population structure for jack mackerel is a pelagic metapopulation.","2016-08","2019-02-14 15:20:12","2019-04-17 13:05:44","2019-02-14 15:20:12","199-211","","","146","","","","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/HZ5C5VTY/Bertrand et al. - 2016 - 3-D habitat suitability of jack mackerel Trachurus.pdf","","coastal; heat; temperature; marine; downloaded by Brandon; downloaded by Alex; exclude - not extreme event","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QPUVBVHC","journalArticle","2015","Benedetti-Cecchi, Lisandro; Canepa, Antonio; Fuentes, Veronica; Tamburello, Laura; Purcell, Jennifer E.; Piraino, Stefano; Roberts, Jason; Boero, Ferdinando; Halpin, Patrick","Deterministic Factors Overwhelm Stochastic Environmental Fluctuations as Drivers of Jellyfish Outbreaks","PLOS ONE","","1932-6203","10.1371/journal.pone.0141060","https://dx.plos.org/10.1371/journal.pone.0141060","Jellyfish outbreaks are increasingly viewed as a deterministic response to escalating levels of environmental degradation and climate extremes. However, a comprehensive understanding of the influence of deterministic drivers and stochastic environmental variations favouring population renewal processes has remained elusive. This study quantifies the deterministic and stochastic components of environmental change that lead to outbreaks of the jellyfish Pelagia noctiluca in the Mediterranen Sea. Using data of jellyfish abundance collected at 241 sites along the Catalan coast from 2007 to 2010 we: (1) tested hypotheses about the influence of time-varying and spatial predictors of jellyfish outbreaks; (2) evaluated the relative importance of stochastic vs. deterministic forcing of outbreaks through the environmental bootstrap method; and (3) quantified return times of extreme events. Outbreaks were common in May and June and less likely in other summer months, which resulted in a negative relationship between outbreaks and SST. Cross- and along-shore advection by geostrophic flow were important concentrating forces of jellyfish, but most outbreaks occurred in the proximity of two canyons in the northern part of the study area. This result supported the recent hypothesis that canyons can funnel P. noctiluca blooms towards shore during upwelling. This can be a general, yet unappreciated mechanism leading to outbreaks of holoplanktonic jellyfish species. The environmental bootstrap indicated that stochastic environmental fluctuations have negligible effects on return times of outbreaks. Our analysis emphasized the importance of deterministic processes leading to jellyfish outbreaks compared to the stochastic component of environmental variation. A better understanding of how environmental drivers affect demographic and population processes in jellyfish species will increase the ability to anticipate jellyfish outbreaks in the future.","2015-10-20","2019-02-14 15:20:23","2019-04-17 12:58:57","2019-02-14 15:20:23","e0141060","","10","10","","","","","","","","","","en","","","","","Crossref","","","","/Users/lillian/Zotero/storage/HAZJHXRC/Benedetti-Cecchi et al. - 2015 - Deterministic Factors Overwhelm Stochastic Environ.PDF","","coastal; heat; downloaded by Alex; exclude - not extreme event","","Molinero, Juan Carlos","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"QPM99CES","journalArticle","1996","Allen, D.M.; Edwards, D; Feller, R.J.; Hutchinson, S.E.; Ogburn-Matthews, V","Detection and analysis of unusual events in long-term zooplankton and nekton data sets from North Inlet Estuary, South Carolina, U.S.A.","Oceanologica Acta","","","","","","1996","2019-02-14 15:19:02","2019-04-17 12:53:21","","165-175","","1","20","","","","","","","","","","en","","","","","Zotero","","","","/Users/lillian/Zotero/storage/RBXXTF6L/Allen et al. - 1996 - Detection and analysis of unusual events in long-t.pdf","","coastal; heat; downloaded by Alex; exclude - long term monitoring","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
